_id,Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
1466,20230701,55287,S08000022,S37000016,Female,"",1282,"",30,"",106,"",115,"",200,"",389,"",216,"",176,"",50,""
1467,20230701,55287,S08000022,S37000016,All,d,2552,"",65,"",227,"",228,"",429,"",747,"",448,"",321,"",87,""
1468,20230701,55291,S08000022,S37000016,Male,"",792,"",14,"",66,"",56,"",134,"",274,"",141,"",85,"",22,""
1469,20230701,55291,S08000022,S37000016,Female,"",833,"",19,"",58,"",57,"",142,"",269,"",160,"",94,"",34,""
1470,20230701,55291,S08000022,S37000016,All,d,1625,"",33,"",124,"",113,"",276,"",543,"",301,"",179,"",56,""
1471,20230701,55304,S08000022,S37000016,Male,"",467,"",12,"",25,"",40,"",102,"",157,"",78,"",46,"",7,""
1472,20230701,55304,S08000022,S37000016,Female,"",399,"",14,"",22,"",27,"",84,"",137,"",69,"",33,"",13,""
1473,20230701,55304,S08000022,S37000016,All,d,866,"",26,"",47,"",67,"",186,"",294,"",147,"",79,"",20,""
1474,20230701,55323,S08000022,S37000016,Male,"",6873,"",281,"",750,"",741,"",1662,"",1896,"",859,"",543,"",141,""
1475,20230701,55323,S08000022,S37000016,Female,"",6751,"",271,"",685,"",649,"",1492,"",1945,"",832,"",599,"",278,""
1476,20230701,55323,S08000022,S37000016,All,d,13624,"",552,"",1435,"",1390,"",3154,"",3841,"",1691,"",1142,"",419,""
1477,20230701,55338,S08000022,S37000016,Male,"",6565,"",323,"",853,"",767,"",1671,"",1720,"",713,"",430,"",88,""
1478,20230701,55338,S08000022,S37000016,Female,"",6453,"",281,"",731,"",645,"",1595,"",1753,"",784,"",491,"",173,""
1479,20230701,55338,S08000022,S37000016,All,d,13018,"",604,"",1584,"",1412,"",3266,"",3473,"",1497,"",921,"",261,""
1480,20230701,55342,S08000022,S37000016,Male,"",130,"",4,"",11,"",10,"",35,"",37,"",14,"",14,"",5,""
1481,20230701,55342,S08000022,S37000016,Female,"",128,"",2,"",11,"",6,"",31,"",42,"",17,"",17,"",2,""
1482,20230701,55342,S08000022,S37000016,All,d,258,"",6,"",22,"",16,"",66,"",79,"",31,"",31,"",7,""
1483,20230701,55357,S08000022,S37000016,Male,"",1216,"",25,"",71,"",105,"",227,"",387,"",214,"",138,"",49,""
1484,20230701,55357,S08000022,S37000016,Female,"",1153,"",20,"",72,"",63,"",203,"",385,"",219,"",137,"",54,""
1485,20230701,55357,S08000022,S37000016,All,d,2369,"",45,"",143,"",168,"",430,"",772,"",433,"",275,"",103,""
1486,20230701,55376,S08000022,S37000016,Male,"",5882,"",254,"",628,"",641,"",1409,"",1598,"",776,"",438,"",138,""
1487,20230701,55376,S08000022,S37000016,Female,"",5754,"",225,"",531,"",546,"",1328,"",1624,"",766,"",537,"",197,""
1488,20230701,55376,S08000022,S37000016,All,d,11636,"",479,"",1159,"",1187,"",2737,"",3222,"",1542,"",975,"",335,""
1489,20230701,55381,S08000022,S37000016,Male,"",2465,"",101,"",274,"",236,"",448,"",736,"",360,"",243,"",67,""
1490,20230701,55381,S08000022,S37000016,Female,"",2586,"",102,"",243,"",224,"",500,"",766,"",390,"",257,"",104,""
1491,20230701,55381,S08000022,S37000016,All,d,5051,"",203,"",517,"",460,"",948,"",1502,"",750,"",500,"",171,""
1492,20230701,55395,S08000022,S37000016,Male,"",484,"",12,"",42,"",30,"",92,"",142,"",82,"",64,"",20,""
1493,20230701,55395,S08000022,S37000016,Female,"",469,"",11,"",37,"",17,"",79,"",142,"",91,"",62,"",30,""
1494,20230701,55395,S08000022,S37000016,All,d,953,"",23,"",79,"",47,"",171,"",284,"",173,"",126,"",50,""
1495,20230701,55408,S08000022,S37000016,Male,"",1656,"",99,"",202,"",132,"",371,"",486,"",202,"",124,"",40,""
1496,20230701,55408,S08000022,S37000016,Female,"",1800,"",76,"",201,"",159,"",421,"",521,"",207,"",156,"",59,""
1497,20230701,55408,S08000022,S37000016,All,d,3456,"",175,"",403,"",291,"",792,"",1007,"",409,"",280,"",99,""
1498,20230701,55412,S08000022,S37000016,Male,"",1904,"",81,"",219,"",206,"",375,"",591,"",230,"",162,"",40,""
1499,20230701,55412,S08000022,S37000016,Female,"",1974,"",63,"",185,"",189,"",409,"",643,"",247,"",179,"",59,""
1500,20230701,55412,S08000022,S37000016,All,d,3878,"",144,"",404,"",395,"",784,"",1234,"",477,"",341,"",99,""
1501,20230701,55427,S08000022,S37000016,Male,"",1532,"",59,"",152,"",161,"",336,"",443,"",221,"",130,"",30,""
1502,20230701,55427,S08000022,S37000016,Female,"",1586,"",75,"",158,"",130,"",322,"",480,"",192,"",152,"",77,""
1503,20230701,55427,S08000022,S37000016,All,d,3118,"",134,"",310,"",291,"",658,"",923,"",413,"",282,"",107,""
1504,20230701,55431,S08000022,S37000016,Male,"",2899,"",106,"",339,"",294,"",620,"",824,"",411,"",228,"",77,""
1505,20230701,55431,S08000022,S37000016,Female,"",2980,"",112,"",311,"",267,"",625,"",842,"",434,"",274,"",115,""
1506,20230701,55431,S08000022,S37000016,All,d,5879,"",218,"",650,"",561,"",1245,"",1666,"",845,"",502,"",192,""
1507,20230701,55446,S08000022,S37000016,Male,"",226,"",6,"",17,"",10,"",40,"",71,"",44,"",32,"",6,""
1508,20230701,55446,S08000022,S37000016,Female,"",215,"",4,"",17,"",14,"",33,"",85,"",31,"",28,"",3,""
1509,20230701,55446,S08000022,S37000016,All,d,441,"",10,"",34,"",24,"",73,"",156,"",75,"",60,"",9,""
1510,20230701,55451,S08000022,S37000016,Male,"",1293,"",50,"",109,"",138,"",264,"",429,"",177,"",101,"",25,""
1511,20230701,55451,S08000022,S37000016,Female,"",1240,"",31,"",115,"",102,"",253,"",411,"",177,"",106,"",45,""
1512,20230701,55451,S08000022,S37000016,All,d,2533,"",81,"",224,"",240,"",517,"",840,"",354,"",207,"",70,""
1513,20230701,55521,S08000022,S37000016,Male,"",330,"",13,"",21,"",28,"",53,"",111,"",67,"",29,"",8,""
1514,20230701,55521,S08000022,S37000016,Female,"",302,"",5,"",21,"",17,"",48,"",108,"",59,"",37,"",7,""
1515,20230701,55521,S08000022,S37000016,All,d,632,"",18,"",42,"",45,"",101,"",219,"",126,"",66,"",15,""
1516,20230701,55535,S08000022,S37000016,Male,"",916,"",27,"",63,"",59,"",179,"",297,"",177,"",95,"",19,""
1517,20230701,55535,S08000022,S37000016,Female,"",915,"",23,"",53,"",47,"",180,"",310,"",168,"",104,"",30,""
1518,20230701,55535,S08000022,S37000016,All,d,1831,"",50,"",116,"",106,"",359,"",607,"",345,"",199,"",49,""
1519,20230701,55554,S08000022,S37000016,Male,"",123,"",3,"",6,"",15,"",27,"",47,"",17,"",3,"",5,""
1520,20230701,55554,S08000022,S37000016,Female,"",122,"",4,"",7,"",7,"",21,"",47,"",17,"",15,"",4,""
1521,20230701,55554,S08000022,S37000016,All,d,245,"",7,"",13,"",22,"",48,"",94,"",34,"",18,"",9,""
1522,20230701,55569,S08000022,S37000016,Male,"",1383,"",40,"",119,"",145,"",305,"",433,"",212,"",91,"",38,""
1523,20230701,55569,S08000022,S37000016,Female,"",1350,"",47,"",120,"",115,"",300,"",455,"",171,"",101,"",41,""
1524,20230701,55569,S08000022,S37000016,All,d,2733,"",87,"",239,"",260,"",605,"",888,"",383,"",192,"",79,""
1525,20230701,55573,S08000022,S37000016,Male,"",2689,"",105,"",294,"",234,"",652,"",790,"",379,"",195,"",40,""
1526,20230701,55573,S08000022,S37000016,Female,"",2773,"",101,"",265,"",223,"",656,"",813,"",404,"",223,"",88,""
1527,20230701,55573,S08000022,S37000016,All,d,5462,"",206,"",559,"",457,"",1308,"",1603,"",783,"",418,"",128,""
1528,20230701,55605,S08000022,S37000016,Male,"",1903,"",79,"",205,"",180,"",544,"",511,"",217,"",132,"",35,""
1529,20230701,55605,S08000022,S37000016,Female,"",1875,"",81,"",187,"",172,"",509,"",497,"",220,"",143,"",66,""
1530,20230701,55605,S08000022,S37000016,All,d,3778,"",160,"",392,"",352,"",1053,"",1008,"",437,"",275,"",101,""
1531,20230701,55610,S08000022,S37000016,Male,"",2830,"",109,"",320,"",340,"",767,"",807,"",277,"",180,"",30,""
1532,20230701,55610,S08000022,S37000016,Female,"",2813,"",99,"",271,"",291,"",756,"",822,"",282,"",218,"",74,""
1533,20230701,55610,S08000022,S37000016,All,d,5643,"",208,"",591,"",631,"",1523,"",1629,"",559,"",398,"",104,""
1534,20230701,55624,S08000022,S37000016,Male,"",2582,"",88,"",267,"",306,"",720,"",746,"",262,"",157,"",36,""
1535,20230701,55624,S08000022,S37000016,Female,"",2562,"",95,"",237,"",268,"",661,"",758,"",269,"",201,"",73,""
1536,20230701,55624,S08000022,S37000016,All,d,5144,"",183,"",504,"",574,"",1381,"",1504,"",531,"",358,"",109,""
1537,20230701,55639,S08000022,S37000016,Male,"",467,"",17,"",46,"",44,"",107,"",148,"",65,"",31,"",9,""
1538,20230701,55639,S08000022,S37000016,Female,"",458,"",11,"",47,"",29,"",115,"",134,"",65,"",37,"",20,""
1539,20230701,55639,S08000022,S37000016,All,d,925,"",28,"",93,"",73,"",222,"",282,"",130,"",68,"",29,""
1540,20230701,55643,S08000022,S37000016,Male,"",181,"",4,"",10,"",13,"",36,"",60,"",34,"",17,"",7,""
1541,20230701,55643,S08000022,S37000016,Female,"",171,"",10,"",10,"",10,"",36,"",56,"",25,"",16,"",8,""
1542,20230701,55643,S08000022,S37000016,All,d,352,"",14,"",20,"",23,"",72,"",116,"",59,"",33,"",15,""
1543,20230701,55662,S08000022,S37000016,Male,"",705,"",26,"",62,"",72,"",114,"",233,"",102,"",77,"",19,""
1544,20230701,55662,S08000022,S37000016,Female,"",701,"",19,"",70,"",61,"",114,"",237,"",106,"",73,"",21,""
1545,20230701,55662,S08000022,S37000016,All,d,1406,"",45,"",132,"",133,"",228,"",470,"",208,"",150,"",40,""
1546,20230701,55677,S08000022,S37000016,Male,"",90,"",6,"",9,"",4,"",22,"",29,"",16,"",4,"",0,""
1547,20230701,55677,S08000022,S37000016,Female,"",107,"",5,"",15,"",1,"",34,"",31,"",14,"",5,"",2,""
1548,20230701,55677,S08000022,S37000016,All,d,197,"",11,"",24,"",5,"",56,"",60,"",30,"",9,"",2,""
1549,20230701,55696,S08000022,S37000016,Male,"",1646,"",57,"",212,"",158,"",339,"",510,"",202,"",135,"",33,""
1550,20230701,55696,S08000022,S37000016,Female,"",1717,"",69,"",208,"",127,"",398,"",495,"",215,"",160,"",45,""
1551,20230701,55696,S08000022,S37000016,All,d,3363,"",126,"",420,"",285,"",737,"",1005,"",417,"",295,"",78,""
1552,20230701,55709,S08000022,S37000016,Male,"",3058,"",132,"",334,"",312,"",710,"",865,"",397,"",261,"",47,""
1553,20230701,55709,S08000022,S37000016,Female,"",3181,"",130,"",327,"",270,"",743,"",936,"",428,"",255,"",92,""
1554,20230701,55709,S08000022,S37000016,All,d,6239,"",262,"",661,"",582,"",1453,"",1801,"",825,"",516,"",139,""
1555,20230701,55728,S08000022,S37000016,Male,"",1227,"",45,"",122,"",141,"",211,"",404,"",189,"",93,"",22,""
1556,20230701,55728,S08000022,S37000016,Female,"",1230,"",29,"",113,"",94,"",235,"",418,"",184,"",111,"",46,""
1557,20230701,55728,S08000022,S37000016,All,d,2457,"",74,"",235,"",235,"",446,"",822,"",373,"",204,"",68,""
1558,20230701,55732,S08000022,S37000016,Male,"",814,"",15,"",66,"",73,"",164,"",298,"",109,"",73,"",16,""
1559,20230701,55732,S08000022,S37000016,Female,"",788,"",23,"",64,"",61,"",165,"",273,"",103,"",69,"",30,""
1560,20230701,55732,S08000022,S37000016,All,d,1602,"",38,"",130,"",134,"",329,"",571,"",212,"",142,"",46,""
1561,20230701,55747,S08000022,S37000016,Male,"",516,"",13,"",34,"",54,"",91,"",167,"",89,"",51,"",17,""
1562,20230701,55747,S08000022,S37000016,Female,"",478,"",11,"",38,"",41,"",75,"",173,"",73,"",50,"",17,""
1563,20230701,55747,S08000022,S37000016,All,d,994,"",24,"",72,"",95,"",166,"",340,"",162,"",101,"",34,""
1564,20230701,55751,S08000022,S37000016,Male,"",2978,"",158,"",398,"",316,"",786,"",838,"",286,"",159,"",37,""
1565,20230701,55751,S08000022,S37000016,Female,"",3052,"",126,"",377,"",289,"",872,"",821,"",327,"",167,"",73,""
1566,20230701,55751,S08000022,S37000016,All,d,6030,"",284,"",775,"",605,"",1658,"",1659,"",613,"",326,"",110,""
1567,20230701,55766,S08000022,S37000016,Male,"",3318,"",178,"",431,"",380,"",904,"",899,"",327,"",151,"",48,""
1568,20230701,55766,S08000022,S37000016,Female,"",3522,"",148,"",406,"",381,"",950,"",1031,"",320,"",220,"",66,""
1569,20230701,55766,S08000022,S37000016,All,d,6840,"",326,"",837,"",761,"",1854,"",1930,"",647,"",371,"",114,""
1570,20230701,55817,S08000022,S37000016,Male,"",4703,"",219,"",526,"",484,"",1082,"",1393,"",557,"",349,"",93,""
1571,20230701,55817,S08000022,S37000016,Female,"",4940,"",154,"",528,"",478,"",1210,"",1356,"",620,"",436,"",158,""
1572,20230701,55817,S08000022,S37000016,All,d,9643,"",373,"",1054,"",962,"",2292,"",2749,"",1177,"",785,"",251,""
1573,20230701,55836,S08000022,S37000016,Male,"",3442,"",164,"",352,"",359,"",1231,"",938,"",242,"",128,"",28,""
1574,20230701,55836,S08000022,S37000016,Female,"",3245,"",159,"",398,"",352,"",1077,"",848,"",225,"",130,"",56,""
1575,20230701,55836,S08000022,S37000016,All,d,6687,"",323,"",750,"",711,"",2308,"",1786,"",467,"",258,"",84,""
1576,20230701,55841,S08000022,S37000016,Male,"",5168,"",235,"",489,"",521,"",1522,"",1509,"",514,"",308,"",70,""
1577,20230701,55841,S08000022,S37000016,Female,"",4994,"",212,"",468,"",465,"",1339,"",1401,"",561,"",377,"",171,""
1578,20230701,55841,S08000022,S37000016,All,d,10162,"",447,"",957,"",986,"",2861,"",2910,"",1075,"",685,"",241,""
1579,20230701,55860,S08000022,S37000016,Male,"",1792,"",71,"",208,"",163,"",543,"",475,"",206,"",100,"",26,""
1580,20230701,55860,S08000022,S37000016,Female,"",1813,"",81,"",210,"",144,"",525,"",486,"",205,"",98,"",64,""
1581,20230701,55860,S08000022,S37000016,All,d,3605,"",152,"",418,"",307,"",1068,"",961,"",411,"",198,"",90,""
1582,20230701,55874,S08000022,S37000016,Male,"",2397,"",103,"",241,"",249,"",607,"",683,"",324,"",148,"",42,""
1583,20230701,55874,S08000022,S37000016,Female,"",2541,"",115,"",232,"",218,"",592,"",798,"",316,"",179,"",91,""
1584,20230701,55874,S08000022,S37000016,All,d,4938,"",218,"",473,"",467,"",1199,"",1481,"",640,"",327,"",133,""
1585,20230701,55889,S08000022,S37000016,Male,"",3581,"",232,"",457,"",412,"",1163,"",893,"",244,"",142,"",38,""
1586,20230701,55889,S08000022,S37000016,Female,"",3873,"",202,"",490,"",428,"",1269,"",959,"",279,"",180,"",66,""
1587,20230701,55889,S08000022,S37000016,All,d,7454,"",434,"",947,"",840,"",2432,"",1852,"",523,"",322,"",104,""
1588,20230701,55893,S08000022,S37000016,Male,"",3088,"",127,"",302,"",342,"",954,"",853,"",290,"",169,"",51,""
1589,20230701,55893,S08000022,S37000016,Female,"",3177,"",109,"",270,"",360,"",859,"",909,"",346,"",224,"",100,""
1590,20230701,55893,S08000022,S37000016,All,d,6265,"",236,"",572,"",702,"",1813,"",1762,"",636,"",393,"",151,""
1591,20230701,55911,S08000022,S37000016,Male,"",2775,"",105,"",287,"",280,"",762,"",827,"",277,"",199,"",38,""
1592,20230701,55911,S08000022,S37000016,Female,"",2744,"",114,"",258,"",222,"",754,"",818,"",337,"",182,"",59,""
1593,20230701,55911,S08000022,S37000016,All,d,5519,"",219,"",545,"",502,"",1516,"",1645,"",614,"",381,"",97,""
1594,20230701,55925,S08000022,S37000016,Male,"",2661,"",84,"",262,"",282,"",549,"",776,"",381,"",254,"",73,""
1595,20230701,55925,S08000022,S37000016,Female,"",2786,"",107,"",242,"",242,"",578,"",792,"",403,"",306,"",116,""
1596,20230701,55925,S08000022,S37000016,All,d,5447,"",191,"",504,"",524,"",1127,"",1568,"",784,"",560,"",189,""
1597,20230701,55930,S08000022,S37000016,Male,"",1499,"",45,"",158,"",145,"",315,"",422,"",228,"",144,"",42,""
1598,20230701,55930,S08000022,S37000016,Female,"",1527,"",47,"",122,"",117,"",324,"",439,"",249,"",160,"",69,""
1599,20230701,55930,S08000022,S37000016,All,d,3026,"",92,"",280,"",262,"",639,"",861,"",477,"",304,"",111,""
1600,20230701,55944,S08000022,S37000016,Male,"",232,"",4,"",10,"",20,"",58,"",85,"",34,"",17,"",4,""
1601,20230701,55944,S08000022,S37000016,Female,"",225,"",2,"",25,"",16,"",46,"",84,"",29,"",17,"",6,""
1602,20230701,55944,S08000022,S37000016,All,d,457,"",6,"",35,"",36,"",104,"",169,"",63,"",34,"",10,""
1603,20230701,56006,S08000022,S37000016,Male,"",4789,"",202,"",465,"",524,"",1297,"",1318,"",532,"",329,"",122,""
1604,20230701,56006,S08000022,S37000016,Female,"",5109,"",214,"",499,"",449,"",1295,"",1394,"",610,"",426,"",222,""
1605,20230701,56006,S08000022,S37000016,All,d,9898,"",416,"",964,"",973,"",2592,"",2712,"",1142,"",755,"",344,""
1606,20230701,56011,S08000022,S37000016,Male,"",1261,"",75,"",177,"",142,"",328,"",332,"",107,"",78,"",22,""
1607,20230701,56011,S08000022,S37000016,Female,"",1220,"",65,"",145,"",104,"",355,"",295,"",124,"",84,"",48,""
1608,20230701,56011,S08000022,S37000016,All,d,2481,"",140,"",322,"",246,"",683,"",627,"",231,"",162,"",70,""
1609,20230701,56025,S08000022,S37000016,Male,"",777,"",38,"",67,"",76,"",166,"",226,"",108,"",74,"",22,""
1610,20230701,56025,S08000022,S37000016,Female,"",781,"",21,"",63,"",56,"",154,"",261,"",100,"",80,"",46,""
1611,20230701,56025,S08000022,S37000016,All,d,1558,"",59,"",130,"",132,"",320,"",487,"",208,"",154,"",68,""
1612,20230701,56030,S08000022,S37000016,Male,"",916,"",37,"",74,"",77,"",224,"",293,"",132,"",62,"",17,""
1613,20230701,56030,S08000022,S37000016,Female,"",916,"",30,"",94,"",83,"",201,"",276,"",134,"",68,"",30,""
1614,20230701,56030,S08000022,S37000016,All,d,1832,"",67,"",168,"",160,"",425,"",569,"",266,"",130,"",47,""
1615,20230701,56523,S08000022,S37000016,Male,"",1460,"",50,"",117,"",135,"",290,"",464,"",236,"",142,"",26,""
1616,20230701,56523,S08000022,S37000016,Female,"",1411,"",39,"",115,"",113,"",290,"",463,"",218,"",133,"",40,""
1617,20230701,56523,S08000022,S37000016,All,d,2871,"",89,"",232,"",248,"",580,"",927,"",454,"",275,"",66,""
1618,20230701,56538,S08000022,S37000016,Male,"",526,"",19,"",42,"",50,"",96,"",167,"",91,"",47,"",14,""
1619,20230701,56538,S08000022,S37000016,Female,"",574,"",16,"",50,"",53,"",96,"",196,"",86,"",57,"",20,""
1620,20230701,56538,S08000022,S37000016,All,d,1100,"",35,"",92,"",103,"",192,"",363,"",177,"",104,"",34,""
1621,20230701,60054,S08000032,S37000035,Male,"",7063,"",361,"",941,"",854,"",1891,"",1969,"",617,"",352,"",78,""
1622,20230701,60054,S08000032,S37000035,Female,"",7448,"",367,"",870,"",802,"",2047,"",2115,"",726,"",416,"",105,""
1623,20230701,60054,S08000032,S37000035,All,d,14511,"",728,"",1811,"",1656,"",3938,"",4084,"",1343,"",768,"",183,""
1624,20230701,60073,S08000032,S37000035,Male,"",1929,"",111,"",253,"",218,"",489,"",569,"",164,"",99,"",26,""
1625,20230701,60073,S08000032,S37000035,Female,"",2129,"",93,"",246,"",204,"",592,"",618,"",179,"",158,"",39,""
1626,20230701,60073,S08000032,S37000035,All,d,4058,"",204,"",499,"",422,"",1081,"",1187,"",343,"",257,"",65,""
1627,20230701,60088,S08000032,S37000035,Male,"",1808,"",131,"",213,"",203,"",550,"",496,"",144,"",60,"",11,""
1628,20230701,60088,S08000032,S37000035,Female,"",1872,"",133,"",205,"",188,"",598,"",510,"",146,"",69,"",23,""
1629,20230701,60088,S08000032,S37000035,All,d,3680,"",264,"",418,"",391,"",1148,"",1006,"",290,"",129,"",34,""
1630,20230701,60092,S08000032,S37000028,Male,"",6512,"",354,"",767,"",623,"",2068,"",1675,"",614,"",331,"",80,""
1631,20230701,60092,S08000032,S37000028,Female,"",6802,"",345,"",706,"",627,"",2088,"",1717,"",695,"",462,"",162,""
1632,20230701,60092,S08000032,S37000028,All,d,13314,"",699,"",1473,"",1250,"",4156,"",3392,"",1309,"",793,"",242,""
1633,20230701,60105,S08000032,S37000028,Male,"",2248,"",64,"",293,"",270,"",517,"",666,"",271,"",133,"",34,""
1634,20230701,60105,S08000032,S37000028,Female,"",2497,"",66,"",276,"",249,"",533,"",763,"",355,"",177,"",78,""
1635,20230701,60105,S08000032,S37000028,All,d,4745,"",130,"",569,"",519,"",1050,"",1429,"",626,"",310,"",112,""
1636,20230701,60110,S08000032,S37000028,Male,"",2328,"",101,"",236,"",269,"",642,"",682,"",252,"",108,"",38,""
1637,20230701,60110,S08000032,S37000028,Female,"",2455,"",104,"",246,"",262,"",599,"",692,"",296,"",169,"",87,""
1638,20230701,60110,S08000032,S37000028,All,d,4783,"",205,"",482,"",531,"",1241,"",1374,"",548,"",277,"",125,""
1639,20230701,60124,S08000032,S37000028,Male,"",2524,"",144,"",284,"",220,"",834,"",702,"",243,"",76,"",21,""
1640,20230701,60124,S08000032,S37000028,Female,"",2596,"",157,"",261,"",268,"",839,"",699,"",225,"",105,"",42,""
1641,20230701,60124,S08000032,S37000028,All,d,5120,"",301,"",545,"",488,"",1673,"",1401,"",468,"",181,"",63,""
1642,20230701,60139,S08000032,S37000028,Male,"",2186,"",117,"",216,"",225,"",607,"",617,"",232,"",127,"",45,""
1643,20230701,60139,S08000032,S37000028,Female,"",2376,"",97,"",213,"",203,"",620,"",677,"",326,"",173,"",67,""
1644,20230701,60139,S08000032,S37000028,All,d,4562,"",214,"",429,"",428,"",1227,"",1294,"",558,"",300,"",112,""
1645,20230701,60143,S08000032,S37000028,Male,"",5815,"",319,"",743,"",673,"",1679,"",1616,"",482,"",239,"",64,""
1646,20230701,60143,S08000032,S37000028,Female,"",5867,"",286,"",724,"",594,"",1687,"",1567,"",546,"",322,"",141,""
1647,20230701,60143,S08000032,S37000028,All,d,11682,"",605,"",1467,"",1267,"",3366,"",3183,"",1028,"",561,"",205,""
1648,20230701,60158,S08000032,S37000028,Male,"",751,"",18,"",62,"",83,"",190,"",223,"",113,"",52,"",10,""
1649,20230701,60158,S08000032,S37000028,Female,"",791,"",24,"",76,"",53,"",170,"",233,"",131,"",74,"",30,""
1650,20230701,60158,S08000032,S37000028,All,d,1542,"",42,"",138,"",136,"",360,"",456,"",244,"",126,"",40,""
1651,20230701,60177,S08000032,S37000028,Male,"",4465,"",336,"",678,"",484,"",1300,"",1136,"",314,"",167,"",50,""
1652,20230701,60177,S08000032,S37000028,Female,"",4644,"",321,"",670,"",465,"",1487,"",1059,"",361,"",198,"",83,""
